92	109	222	
92	178	222	
92	222	303	
92	268	303	
109	222	303	
178	222	303	
92	276	293	
276	293	303	
178	222	276	
222	276	291	
267	268	276	
267	276	291	
268	276	291	
43	378	450	
92	109	222	
92	222	301	
92	268	303	
92	303	378	
92	378	450	
109	222	301	
109	301	303	
222	301	303	
222	303	378	
222	378	450	
268	303	378	
301	303	378	
303	378	450	
94	293	303	
6	271	311	
56	109	200	
59	94	339	
59	271	311	
105	107	282	
7	85	90	
7	293	308	
13	234	271	
13	308	313	
42	311	313	
94	276	308	
94	308	313	
95	311	313	
201	276	308	
234	271	308	
234	308	313	
234	313	326	
268	276	308	
271	308	313	
271	311	313	
271	313	326	
276	308	313	
308	313	326	
311	313	326	
130	222	276	
130	276	303	
222	276	303	
7	85	90	
85	90	312	
130	222	276	
130	276	363	
222	276	363	
43	378	416	
201	276	378	
276	378	416	
345	378	416	
7	94	276	
7	429	435	
92	94	276	
92	178	301	
92	276	291	
92	291	303	
92	303	429	
92	429	435	
94	276	291	
94	303	429	
94	429	435	
178	301	303	
178	429	435	
267	276	291	
276	291	303	
276	301	303	
276	303	429	
276	429	435	
291	303	429	
301	303	429	
301	429	435	
303	429	435	
59	151	234	
59	194	234	
59	234	271	
151	234	271	
194	234	271	
6	18	85	
6	271	311	
18	85	271	
18	271	311	
85	271	311	
6	18	234	
92	178	222	
92	222	276	
92	276	301	
92	303	378	
130	222	276	
130	276	301	
130	303	378	
178	222	276	
178	301	303	
200	301	303	
201	276	301	
201	303	378	
222	276	301	
222	301	303	
222	303	378	
276	301	303	
276	303	378	
301	303	378	
92	109	222	
92	222	393	
109	222	393	
7	13	194	
7	194	222	
13	194	222	
92	109	222	
92	222	301	
109	222	301	
130	222	301	
194	222	301	
94	276	293	
130	276	293	
85	234	271	
85	271	308	
234	271	308	
6	194	234	
6	271	308	
43	378	416	
194	234	271	
194	271	308	
234	271	308	
345	378	416	
6	18	59	
6	194	298	
18	59	85	
18	85	194	
18	194	298	
59	85	194	
59	194	298	
59	303	378	
85	194	298	
95	194	298	
130	303	378	
59	151	234	
7	94	222	
7	234	293	
7	293	303	
92	94	222	
92	178	222	
92	222	276	
92	276	293	
92	303	327	
94	222	276	
94	276	293	
94	293	303	
94	303	327	
130	222	276	
130	276	293	
130	303	327	
178	222	276	
222	276	293	
222	293	303	
222	303	327	
234	293	303	
276	293	303	
276	303	327	
293	303	327	
13	194	234	
13	234	271	
85	90	234	
85	194	234	
85	234	271	
90	234	271	
95	194	234	
194	234	271	
92	109	200	
92	276	303	
92	303	308	
109	276	303	
276	303	308	
13	234	271	
56	109	200	
109	276	291	
267	276	291	
276	291	303	
276	303	327	
276	393	416	
291	303	327	
130	222	293	
222	293	308	
293	308	339	
7	13	234	
7	85	151	
7	234	271	
7	293	303	
13	234	271	
13	293	303	
85	151	234	
85	234	271	
112	353	356	
146	353	356	
151	234	271	
222	293	303	
222	301	303	
222	303	327	
234	293	303	
293	303	327	
301	303	327	
276	378	416	
345	378	416	
178	222	276	
201	276	303	
201	303	378	
222	276	303	
222	303	378	
268	276	303	
268	303	378	
276	303	378	
130	276	363	
92	94	222	
92	222	393	
94	222	393	
111	171	284	
129	171	284	
100	112	353	
13	194	271	
85	151	271	
85	194	271	
6	18	59	
6	271	311	
13	234	271	
18	59	85	
18	85	90	
18	90	234	
18	151	234	
18	234	271	
18	271	311	
18	406	429	
59	85	90	
59	92	109	
59	151	234	
59	234	271	
59	271	311	
59	303	429	
59	311	313	
59	313	326	
59	406	429	
85	90	234	
85	151	234	
85	234	271	
85	271	311	
85	406	429	
90	234	271	
92	109	200	
92	276	303	
92	303	429	
109	276	303	
151	234	271	
151	271	311	
151	406	429	
234	271	311	
234	313	326	
234	406	429	
271	311	313	
271	313	326	
276	303	429	
311	313	326	
313	406	429	
43	378	429	
109	276	293	
130	276	293	
151	234	293	
234	293	308	
276	293	308	
47	173	451	
178	222	303	
201	276	291	
267	276	291	
201	293	303	
90	234	271	
151	234	271	
234	293	378	
130	276	301	
201	276	301	
268	276	301	
94	276	293	
94	293	339	
276	293	339	
345	378	416	
109	200	301	
109	222	276	
109	276	301	
130	222	276	
130	276	301	
201	276	301	
222	276	301	
268	276	301	
222	276	303	
268	276	303	
94	194	222	
94	222	276	
94	276	291	
94	293	303	
95	194	222	
95	311	405	
130	222	276	
130	276	291	
194	222	276	
194	293	303	
194	311	405	
222	276	291	
222	291	303	
222	293	303	
222	311	405	
276	291	303	
276	293	303	
18	59	92	
59	92	178	
59	303	378	
92	303	378	
130	303	378	
92	291	303	
7	95	311	
7	308	389	
271	308	389	
130	222	276	
130	276	291	
222	276	291	
94	293	339	
109	301	435	
201	293	339	
7	59	85	
7	85	90	
59	85	90	
85	90	312	
267	276	291	
276	291	303	
276	301	303	
7	13	194	
7	59	94	
7	94	194	
7	95	194	
7	194	222	
13	194	222	
59	94	194	
59	194	222	
94	194	222	
94	222	291	
95	194	222	
130	222	291	
178	222	291	
178	301	347	
194	222	291	
194	301	347	
222	301	347	
92	268	276	
92	276	293	
267	268	276	
267	276	293	
268	276	293	
276	293	378	
18	59	151	
18	151	450	
59	151	450	
59	311	405	
7	94	303	
18	151	308	
92	94	303	
92	109	200	
92	303	308	
94	303	308	
130	303	308	
291	303	378	
7	234	293	
222	276	291	
13	308	339	
56	109	200	
94	308	339	
95	311	328	
151	271	308	
151	308	339	
271	308	339	
271	311	328	
42	311	313	
60	234	313	
60	313	326	
92	222	276	
92	268	276	
92	276	363	
95	311	313	
201	276	363	
222	276	363	
222	311	313	
234	313	326	
267	268	276	
267	276	363	
268	276	363	
311	313	326	
7	85	194	
7	95	194	
268	276	303	
268	303	416	
276	303	416	
13	293	313	
43	378	416	
59	94	293	
59	293	313	
94	293	313	
94	378	416	
201	293	313	
293	378	416	
345	378	416	
276	303	327	
109	222	276	
92	94	194	
92	291	303	
92	303	327	
94	194	271	
94	303	327	
130	303	327	
194	271	429	
194	301	303	
194	406	429	
291	303	327	
301	303	327	
303	327	429	
222	301	303	
222	303	327	
301	303	327	
13	234	271	
13	293	313	
85	151	234	
85	234	271	
85	271	313	
151	234	271	
151	271	313	
234	271	313	
234	293	313	
234	313	406	
271	313	406	
293	313	406	
60	313	398	
85	151	308	
85	194	308	
95	194	308	
151	308	313	
194	308	313	
194	313	398	
276	308	313	
308	313	398	
7	59	85	
59	303	327	
130	276	291	
130	303	327	
276	291	303	
276	303	327	
291	303	327	
59	151	271	
59	271	311	
59	293	378	
151	271	311	
222	276	293	
222	293	378	
276	293	378	
7	85	151	
7	94	276	
94	276	378	
13	234	293	
13	293	303	
59	94	293	
59	234	293	
59	293	303	
59	303	327	
90	234	293	
94	293	303	
94	303	327	
201	293	303	
201	303	327	
234	293	303	
268	303	327	
291	303	327	
293	303	327	
6	18	90	
6	271	313	
7	13	234	
7	234	271	
7	293	313	
7	313	398	
13	234	271	
13	293	313	
18	90	234	
18	234	271	
18	271	313	
90	234	271	
92	109	276	
92	276	293	
92	417	429	
109	276	293	
109	301	347	
109	417	429	
234	271	313	
234	293	313	
234	313	398	
267	276	293	
271	313	398	
276	293	313	
276	301	347	
276	417	429	
293	313	398	
85	151	271	
85	194	271	
85	271	308	
94	194	271	
94	293	308	
151	271	308	
194	271	308	
194	293	308	
56	222	293	
222	293	303	
59	85	194	
59	194	234	
59	234	308	
59	308	429	
60	234	308	
85	194	234	
85	234	308	
178	301	429	
178	416	429	
194	234	308	
194	301	429	
194	308	429	
234	308	429	
269	308	429	
276	301	429	
276	308	429	
276	416	429	
7	13	234	
7	59	94	
18	59	94	
18	151	234	
59	151	234	
59	151	406	
7	293	303	
7	13	194	
7	59	92	
7	94	194	
7	194	234	
7	234	429	
7	311	328	
7	339	429	
7	429	435	
13	194	234	
13	234	429	
59	92	94	
59	94	194	
59	194	234	
59	234	429	
59	311	328	
59	339	429	
59	429	435	
92	94	194	
92	178	429	
92	429	435	
94	194	234	
94	339	429	
94	429	435	
178	429	435	
194	234	429	
194	311	328	
194	339	429	
194	429	435	
234	429	435	
311	429	435	
327	429	435	
339	429	435	
6	18	151	
7	95	311	
7	311	328	
42	311	328	
56	222	276	
95	311	328	
201	276	378	
222	276	378	
222	311	328	
268	276	378	
56	222	303	
59	85	90	
59	151	234	
59	194	222	
59	234	308	
59	303	308	
59	308	407	
85	90	234	
85	151	234	
85	194	222	
85	234	308	
90	234	308	
130	222	303	
130	303	308	
151	234	308	
151	308	407	
178	222	303	
194	222	303	
194	234	308	
194	308	407	
222	303	308	
234	308	407	
267	268	303	
268	303	308	
269	308	407	
303	308	407	
7	234	271	
7	293	303	
7	308	313	
7	312	406	
7	313	406	
7	339	406	
90	234	271	
90	312	406	
151	234	271	
151	271	308	
151	308	313	
151	312	406	
234	271	308	
234	293	303	
234	308	313	
234	312	406	
234	313	406	
269	308	313	
269	339	406	
271	308	313	
271	313	406	
293	303	308	
293	308	313	
293	313	406	
293	339	406	
303	308	313	
308	313	406	
308	339	406	
13	308	313	
222	276	303	
222	303	308	
268	276	303	
268	303	308	
269	308	313	
276	303	308	
276	308	313	
303	308	313	
308	313	326	
13	194	293	
13	293	308	
13	308	406	
18	85	194	
18	194	293	
18	308	406	
60	312	406	
85	194	293	
94	194	293	
94	293	308	
94	308	406	
95	194	293	
194	293	308	
194	301	435	
194	308	406	
201	293	308	
293	308	406	
13	293	308	
59	94	293	
59	293	308	
94	293	308	
201	293	308	
7	59	94	
7	94	222	
7	234	313	
7	313	326	
59	94	222	
59	234	313	
59	313	326	
94	222	276	
94	276	387	
222	276	387	
234	313	326	
56	222	276	
222	276	303	
222	303	378	
267	276	303	
276	303	378	
7	13	194	
267	276	303	
7	13	194	
7	85	151	
7	194	234	
7	234	271	
7	311	328	
13	194	234	
13	234	271	
18	85	151	
18	151	234	
18	194	234	
18	234	271	
18	271	311	
42	311	328	
85	151	234	
85	194	234	
85	234	271	
85	271	311	
151	234	271	
151	271	311	
194	234	271	
194	271	311	
194	311	328	
234	271	311	
271	311	328	
201	303	308	
222	303	308	
7	94	308	
7	308	429	
92	94	308	
92	178	429	
94	308	429	
7	293	308	
201	293	308	
18	234	450	
201	303	435	
6	18	308	
6	308	406	
18	308	406	
92	276	308	
276	308	406	
85	151	429	
6	194	293	
6	308	407	
194	293	308	
194	308	407	
293	308	407	
6	308	429	
13	293	308	
13	308	429	
94	293	308	
94	308	429	
94	429	450	
201	293	308	
293	308	429	
293	429	450	
308	429	450	
6	194	301	
59	94	194	
59	194	301	
59	311	328	
94	194	301	
94	276	291	
194	311	328	
267	268	276	
267	276	291	
268	276	291	
6	194	222	
6	271	311	
7	94	194	
7	95	194	
7	194	222	
7	234	271	
7	293	313	
7	311	313	
90	234	271	
92	94	194	
92	222	276	
92	276	291	
94	194	222	
94	222	276	
94	276	291	
94	293	313	
95	194	222	
95	311	313	
194	222	276	
194	234	271	
194	271	311	
194	293	313	
194	311	313	
222	276	291	
222	293	313	
222	311	313	
234	271	311	
234	293	313	
271	311	313	
276	293	313	
7	13	234	
267	268	276	
267	276	293	
268	276	293	
6	308	339	
269	308	339	
59	92	303	
59	303	327	
92	303	327	
6	194	313	
6	18	85	
6	194	293	
7	85	194	
7	194	293	
7	293	339	
7	326	398	
7	339	406	
18	85	194	
18	194	293	
85	194	293	
194	293	339	
194	326	398	
194	339	406	
293	339	406	
7	13	293	
7	60	312	
7	85	151	
7	293	303	
7	311	328	
7	312	426	
13	293	303	
60	312	426	
85	151	312	
151	312	426	
201	293	303	
7	13	234	
7	234	308	
13	234	308	
151	234	308	
7	13	194	
7	194	234	
7	234	271	
7	311	313	
7	312	406	
7	313	406	
13	194	234	
13	234	271	
151	234	271	
151	271	311	
151	312	406	
194	234	271	
194	271	311	
194	311	313	
194	313	406	
234	271	311	
234	312	406	
234	313	406	
271	311	313	
271	313	406	
311	313	406	
6	18	90	
7	13	234	
7	94	303	
7	234	308	
13	234	308	
18	90	234	
18	234	308	
90	234	308	
94	303	308	
268	303	308	
301	303	308	
7	234	293	
7	293	308	
151	234	293	
234	293	308	
7	59	151	
7	60	234	
7	234	271	
18	59	151	
18	151	234	
18	234	271	
18	271	311	
59	151	234	
59	234	271	
59	271	311	
60	234	271	
151	234	271	
151	271	311	
234	271	311	
90	234	308	
151	234	308	
6	18	234	
6	308	313	
18	234	308	
18	308	313	
234	308	313	
234	313	450	
308	313	450	
6	18	59	
6	308	313	
13	308	313	
18	59	85	
18	85	406	
18	308	313	
59	85	406	
59	308	313	
59	313	406	
308	313	406	
7	60	312	
59	151	234	
59	234	271	
59	271	308	
59	308	389	
60	234	271	
151	234	271	
151	271	308	
151	308	389	
234	271	308	
234	308	389	
271	308	389	
7	234	429	
7	311	429	
6	308	389	
7	308	389	
269	308	389	
13	234	308	
13	308	389	
60	234	308	
234	308	389	
234	389	398	
308	389	398	
389	398	407	
18	90	312	
18	151	312	
7	60	312	
7	311	429	
7	59	94	
7	94	276	
7	293	339	
7	312	406	
7	339	406	
18	59	94	
59	94	276	
59	293	339	
59	339	406	
94	276	291	
94	293	339	
94	339	406	
130	276	291	
276	293	339	
293	339	406	
6	18	85	
6	308	313	
7	13	308	
7	60	312	
7	308	313	
13	308	313	
18	308	313	
269	308	313	
60	234	429	
85	90	234	
85	234	429	
90	234	429	
7	13	234	
7	59	85	
7	85	90	
7	234	313	
7	313	398	
13	234	313	
59	85	90	
59	92	222	
59	234	313	
59	313	398	
85	90	234	
85	234	313	
90	234	313	
92	222	291	
234	313	398	
13	234	308	
13	308	389	
60	234	308	
85	234	308	
234	308	389	
151	312	406	
7	194	293	
7	13	308	
7	95	311	
59	151	234	
59	303	416	
60	234	389	
85	90	234	
85	234	389	
90	234	389	
6	18	85	
6	194	308	
6	308	339	
13	194	308	
13	308	339	
18	85	151	
18	151	308	
18	194	308	
18	308	339	
85	151	308	
85	194	308	
151	308	339	
194	308	339	
95	194	271	
95	311	328	
194	271	311	
194	311	328	
271	311	328	
6	194	301	
6	308	406	
7	59	85	
7	85	194	
7	194	301	
7	308	406	
7	406	429	
59	85	194	
59	194	301	
59	308	406	
59	406	429	
85	194	301	
85	406	429	
194	301	429	
194	308	406	
194	406	429	
308	406	429	
6	18	59	
7	13	194	
7	85	90	
7	95	194	
7	194	271	
7	293	308	
7	308	339	
13	194	271	
13	293	308	
13	308	339	
18	85	90	
18	151	271	
18	194	271	
18	271	308	
18	308	339	
85	151	271	
85	194	271	
85	271	308	
95	194	271	
151	271	308	
151	308	339	
194	271	308	
194	293	308	
194	308	339	
269	308	339	
271	308	339	
293	308	339	
6	18	308	
6	308	313	
7	308	313	
7	311	313	
18	308	313	
13	308	313	
59	271	308	
59	308	313	
271	308	313	
6	194	271	
13	194	271	
85	194	271	
6	271	311	
7	13	194	
7	194	234	
13	194	234	
7	13	194	
7	194	308	
13	194	308	
6	308	313	
59	234	293	
59	293	308	
59	308	313	
90	234	293	
234	293	308	
234	308	313	
293	308	313	
6	18	85	
6	194	234	
18	85	194	
18	194	234	
18	234	406	
60	234	406	
85	194	234	
85	234	406	
95	194	234	
95	311	328	
194	234	406	
194	311	328	
194	339	406	
6	18	90	
6	194	234	
6	308	313	
7	13	194	
7	194	234	
7	234	308	
7	308	313	
7	311	313	
7	313	326	
13	194	234	
13	234	308	
13	308	313	
18	90	234	
18	194	234	
18	234	308	
18	308	313	
90	234	308	
194	234	308	
194	308	313	
194	311	313	
194	313	326	
234	308	313	
234	313	326	
308	313	326	
311	313	326	
18	59	92	
18	194	222	
59	92	222	
59	194	222	
59	311	313	
59	313	326	
92	222	311	
95	194	222	
95	311	313	
194	222	311	
194	311	313	
194	313	326	
222	311	313	
311	313	326	
6	271	308	
7	59	85	
7	85	271	
7	311	328	
59	85	271	
59	271	308	
59	311	328	
85	271	308	
271	311	328	
7	13	194	
7	85	194	
7	194	271	
13	194	271	
18	85	194	
18	194	271	
85	194	271	
7	94	303	
94	303	417	
130	303	417	
201	276	417	
94	378	416	
59	234	271	
59	303	378	
276	303	378	
7	59	94	
7	94	222	
59	94	222	
94	222	276	
94	276	399	
109	222	276	
109	276	399	
130	222	276	
130	276	399	
222	276	399	
92	276	291	
92	291	303	
92	303	417	
201	276	291	
201	303	417	
276	291	303	
276	303	417	
291	303	417	
92	109	222	
92	222	291	
92	268	417	
109	222	291	
267	268	417	
7	293	378	
56	222	293	
56	301	435	
130	222	293	
222	293	378	
222	301	435	
201	303	327	
268	303	327	
291	303	327	
7	59	92	
7	194	293	
7	293	308	
59	92	109	
59	194	293	
59	293	308	
92	109	200	
92	276	293	
109	276	293	
194	293	308	
201	276	293	
201	293	308	
267	276	293	
276	293	308	
92	94	276	
92	276	363	
94	276	363	
7	59	94	
7	94	276	
59	94	276	
201	276	417	
7	59	387	
130	276	387	
42	311	313	
59	85	194	
59	94	194	
59	194	234	
59	234	293	
59	293	313	
59	311	313	
59	313	326	
85	194	234	
85	234	293	
94	194	234	
94	276	293	
94	293	313	
109	276	293	
130	276	293	
194	234	293	
194	293	313	
194	311	313	
194	313	326	
234	293	313	
234	313	326	
268	276	293	
276	293	313	
293	313	326	
311	313	326	
42	311	328	
56	222	276	
59	85	194	
59	92	178	
59	194	222	
59	303	416	
59	311	328	
85	194	222	
92	178	222	
92	222	276	
92	268	276	
92	276	303	
92	303	416	
95	194	222	
95	311	328	
130	222	276	
130	276	303	
130	303	416	
178	222	276	
194	222	276	
194	311	328	
222	276	303	
222	303	416	
222	311	328	
222	393	416	
267	268	276	
267	276	303	
268	276	303	
268	303	416	
276	303	416	
276	393	416	
130	276	308	
268	276	308	
7	94	194	
7	194	311	
92	94	194	
92	276	303	
92	303	378	
94	194	311	
94	276	303	
94	303	378	
276	303	378	
201	276	291	
201	303	308	
267	276	291	
276	291	303	
276	303	308	
276	308	313	
291	303	308	
303	308	313	
7	94	276	
92	94	276	
92	276	308	
94	276	308	
7	59	92	
7	194	234	
7	234	271	
7	308	339	
59	92	268	
59	194	234	
59	234	271	
59	271	308	
59	303	308	
59	308	339	
92	268	303	
92	303	308	
194	234	271	
194	271	308	
194	301	303	
194	308	339	
234	271	308	
234	308	339	
268	303	308	
271	308	339	
301	303	308	
303	308	339	
59	94	276	
59	293	450	
94	276	293	
94	293	450	
268	276	293	
276	293	450	
151	234	308	
13	194	234	
13	234	312	
56	109	200	
59	85	194	
59	94	194	
59	194	234	
59	234	312	
85	194	234	
85	234	312	
94	194	234	
94	276	291	
95	194	234	
109	276	291	
130	276	291	
194	234	312	
234	312	406	
7	13	234	
7	234	308	
7	308	339	
13	234	308	
13	308	339	
234	308	339	
130	276	301	
201	276	301	
267	276	301	
90	234	293	
90	312	426	
94	293	339	
234	293	339	
234	312	426	
7	13	234	
7	59	85	
7	60	234	
7	85	90	
7	234	312	
7	311	313	
13	234	312	
59	85	90	
59	234	312	
59	311	313	
60	234	312	
85	90	234	
85	234	312	
90	234	312	
18	308	339	
7	313	406	
18	59	308	
18	308	313	
59	308	313	
13	234	406	
7	13	234	
60	234	293	
94	194	234	
94	293	308	
94	308	313	
194	234	293	
194	293	308	
194	308	313	
234	293	308	
234	308	313	
269	308	313	
293	308	313	
7	234	308	
90	234	308	
7	95	311	
7	311	328	
95	311	328	
92	276	308	
92	417	429	
92	429	435	
234	308	313	
234	429	435	
276	308	313	
276	417	429	
276	429	435	
308	429	435	
417	429	435	
109	276	301	
13	234	293	
13	293	308	
13	308	339	
85	234	293	
234	293	308	
234	308	339	
293	308	339	
7	308	429	
151	308	429	
7	95	194	
7	194	339	
95	194	339	
59	92	276	
59	308	406	
92	276	308	
269	308	406	
276	308	406	
7	85	271	
7	293	339	
7	339	406	
85	271	311	
201	293	339	
269	339	406	
293	339	406	
7	85	194	
7	194	293	
7	293	406	
18	85	194	
18	194	293	
85	194	293	
194	293	406	
7	194	234	
201	276	293	
201	293	308	
276	293	308	
276	308	313	
293	308	313	
7	94	405	
13	234	406	
178	301	303	
94	276	435	
7	234	293	
7	293	303	
151	234	293	
234	293	303	
92	94	293	
94	293	378	
201	293	378	
7	94	293	
7	234	271	
7	293	313	
90	234	271	
94	293	313	
234	271	313	
234	293	313	
7	13	450	
7	59	151	
7	60	312	
7	313	326	
7	326	398	
18	59	151	
18	90	312	
18	151	312	
59	151	312	
59	313	326	
60	313	326	
313	326	398	
18	59	85	
18	85	151	
18	151	234	
18	194	234	
18	234	308	
59	85	151	
59	151	234	
59	194	234	
59	234	308	
60	234	308	
85	151	234	
85	194	234	
85	234	308	
95	194	234	
151	234	308	
194	234	308	
7	85	271	
7	311	328	
85	271	311	
271	311	328	
59	308	406	
269	308	406	
13	293	313	
92	109	200	
92	222	276	
92	268	276	
92	276	293	
109	222	276	
109	276	293	
222	276	293	
222	293	313	
268	276	293	
276	293	313	
293	313	326	
92	109	222	
92	222	276	
92	268	276	
92	276	291	
109	222	276	
109	276	291	
130	222	276	
130	276	291	
222	276	291	
268	276	291	
7	13	234	
7	60	234	
7	234	308	
7	308	313	
13	234	308	
13	308	313	
60	234	308	
234	308	313	
7	94	387	
7	313	326	
7	308	406	
7	312	406	
151	308	406	
151	312	406	
94	276	301	
130	276	301	
201	276	301	
267	268	276	
267	276	301	
268	276	301	
13	293	303	
94	293	303	
201	276	291	
100	112	356	
112	356	384	
18	59	85	
18	85	90	
18	90	312	
18	151	308	
18	194	301	
42	311	405	
59	85	90	
59	151	308	
59	194	301	
59	311	405	
85	90	312	
85	151	308	
85	194	301	
194	311	405	
90	234	308	
94	276	303	
94	303	308	
94	308	339	
94	339	429	
94	429	435	
201	276	303	
201	303	308	
234	308	339	
234	429	435	
267	276	303	
276	303	308	
276	308	339	
276	429	435	
303	308	339	
303	429	435	
308	339	429	
308	429	435	
339	429	435	
18	59	151	
94	222	303	
59	85	151	
13	194	234	
13	234	271	
13	293	303	
13	308	389	
18	90	234	
18	194	234	
18	234	271	
18	271	308	
18	308	389	
90	234	271	
194	234	271	
194	271	308	
194	293	303	
194	308	389	
234	271	308	
234	293	303	
234	308	389	
269	308	389	
271	308	389	
293	303	308	
293	308	389	
303	308	389	
59	85	194	
59	194	293	
59	293	457	
59	311	457	
85	194	293	
194	293	457	
194	311	457	
201	293	457	
59	85	151	
59	92	429	
59	151	234	
59	234	271	
59	271	429	
85	151	234	
85	234	271	
85	271	429	
151	234	271	
151	271	429	
234	271	429	
59	293	429	
90	312	406	
56	222	291	
59	92	94	
59	94	222	
92	94	222	
92	222	291	
94	222	291	
59	92	268	
222	276	301	
92	94	293	
92	222	303	
59	293	416	
222	293	416	
92	94	276	
18	59	151	
18	151	308	
59	151	308	
59	293	303	
59	303	308	
130	303	308	
291	303	308	
293	303	308	
92	94	378	
18	59	151	
18	151	234	
18	234	271	
59	151	234	
59	234	271	
151	234	271	
268	276	291	
13	194	379	
59	151	429	
59	194	379	
59	303	327	
268	303	327	
303	327	429	
151	308	389	
94	303	416	
18	59	92	
18	90	234	
18	194	222	
18	234	271	
18	271	450	
59	92	178	
59	194	222	
59	234	271	
59	271	450	
59	293	303	
59	303	378	
90	234	271	
92	178	222	
92	222	293	
92	303	378	
92	378	450	
178	222	293	
194	222	293	
194	234	271	
194	271	450	
194	293	303	
222	293	303	
222	303	378	
222	378	450	
234	271	450	
234	293	303	
293	303	378	
293	378	450	
303	378	450	
345	378	450	
59	94	276	
59	271	308	
59	303	308	
94	276	303	
94	303	308	
109	276	303	
130	276	303	
130	303	308	
276	303	308	
130	276	301	
94	194	271	
194	271	429	
56	222	276	
178	222	276	
222	276	308	
268	276	308	
276	308	407	
92	276	293	
151	234	293	
201	276	293	
201	293	308	
234	293	308	
276	293	308	
92	276	293	
112	356	384	
130	276	293	
276	293	303	
100	112	351	
60	234	293	
13	308	407	
56	222	291	
151	308	407	
222	291	303	
222	303	308	
291	303	308	
303	308	407	
92	222	301	
130	222	301	
194	222	301	
194	301	435	
222	301	435	
92	222	303	
94	222	399	
194	293	339	
276	293	339	
201	276	399	
130	276	293	
276	293	303	
13	194	222	
194	222	276	
222	276	435	
267	276	435	
13	234	293	
92	222	293	
92	268	417	
94	222	393	
42	311	405	
94	276	393	
18	85	151	
109	222	276	
94	276	308	
94	308	339	
130	276	308	
276	308	339	
13	194	222	
56	222	303	
130	222	303	
92	94	303	
92	109	200	
59	92	222	
92	222	303	
92	268	303	
151	308	406	
94	222	347	
92	276	301	
130	222	416	
222	276	303	
267	276	303	
269	308	313	
276	293	308	
276	308	313	
293	308	313	
92	109	276	
92	276	293	
109	276	293	
276	293	339	
13	234	312	
13	234	308	
56	109	222	
56	222	293	
56	301	303	
109	222	293	
109	301	303	
178	222	293	
178	301	303	
222	293	303	
222	301	303	
222	303	327	
222	311	313	
293	303	327	
301	303	327	
59	85	90	
13	293	378	
43	378	416	
59	293	378	
293	378	416	
345	378	416	
178	222	416	
18	234	308	
59	92	268	
92	109	276	
92	268	276	
59	92	109	
92	109	222	
92	222	293	
109	222	293	
130	222	293	
222	276	378	
194	311	405	
276	416	429	
94	378	450	
94	194	222	
94	222	311	
130	222	311	
194	222	311	
194	311	313	
222	311	313	
59	194	271	
59	271	311	
194	271	311	
92	94	339	
18	234	308	
18	90	234	
18	234	308	
90	234	308	
18	85	90	
92	276	293	
92	109	301	
92	178	301	
92	303	327	
109	301	303	
178	301	303	
301	303	327	
92	291	303	
92	303	429	
130	303	429	
291	303	429	
59	94	194	
59	194	271	
59	271	308	
59	308	407	
59	429	435	
94	194	271	
94	308	407	
94	378	429	
94	429	435	
109	301	347	
194	271	308	
194	301	347	
194	308	407	
194	429	435	
269	308	407	
271	308	407	
271	429	435	
301	429	435	
308	407	429	
308	429	435	
378	429	435	
407	429	435	
178	301	347	
268	276	301	
276	301	347	
303	378	450	
109	417	429	
94	222	276	
94	276	378	
222	276	378	
59	92	303	
59	303	308	
59	308	406	
92	303	308	
130	303	308	
303	308	406	
59	85	151	
267	276	308	
94	222	276	
92	268	276	
92	276	303	
92	303	417	
268	276	303	
268	303	417	
276	303	417	
201	293	303	
201	303	327	
291	303	327	
293	303	327	
85	151	271	
59	151	429	
59	339	429	
60	234	406	
94	293	416	
293	416	450	
109	276	291	
268	276	291	
291	303	416	
94	194	379	
95	194	379	
94	276	291	
276	291	303	
94	194	293	
94	276	293	
94	293	378	
194	293	378	
201	276	293	
201	293	378	
276	293	378	
94	303	429	
94	222	293	
94	293	303	
222	293	303	
130	276	301	
222	276	291	
222	291	303	
276	291	303	
222	293	303	
222	303	378	
293	303	378	
130	276	399	
303	308	389	
151	234	389	
267	276	291	
